x1,x2,x3,y1,y2
1.9701225405875284,-2.8585320521986697,-1.9773250633291817,2.8757603720568365,135.43061313385687
0.39875105194817895,-2.663760262275459,-0.26125406234989335,1.8687177018324588,9.700593749945558
-1.3198693355329112,-1.1310898948666535,0.8244356104511921,4.718178213635156,17.893027233878534
-2.1937387997824156,-1.3928890929284485,1.8047503794964888,5.106991063367397,78.46023867476015
-0.541743370908899,0.4393693629105102,0.2851316121132075,0.7505990442919188,1.492246366275343
-0.2771894254898659,-2.622943654040938,1.7669936742570824,1.1796539755399094,42.0468419978342
2.511340037688485,-1.9842362291544071,1.3404640965997583,6.649741245529014,53.939046332038046
-0.8736457371625774,1.3617308491199136,2.2062422711371763,4.1153463207524394,28.249031287508018
2.759293987445167,-0.35220973602206085,0.48007301129889424,1.208079021412785,5.972443990501082
-0.12401632688735287,-0.8584482602383323,0.9097276980922562,3.877362307356048,7.419614575274408
1.7152018617968565,-2.57300905989539,0.3752902374882092,3.020970801493118,14.59533213414641
-1.361664942465899,-1.0051918050895057,1.063007352210974,3.886365018679864,24.10649402225496
-0.43849761910591756,2.697762066921938,-1.846945492841865,0.3720679293841455,60.43942689901477
1.6776453157681086,-2.224454452032551,2.4050314311172523,8.732433736707208,73.21014101302346
-2.9699980183044605,-0.12591307790472417,0.5441758029291304,-0.06185767371984155,7.668327520718656
-2.2806377651723353,2.4703650601032123,1.0439945314167947,1.8591668746491359,42.74308984726378
-0.05893477046044149,2.154102235062062,1.1926109978739357,4.805625642195921,11.61518831889853
2.0066311787501805,0.8365684788995469,-2.945332744732696,11.58611875496265,30.460908024730255
2.993921828316547,2.8579511435983616,0.16356008430528712,0.6953711145826551,33.5725783038494
-1.9878859373272642,-1.057160922087916,2.72602660309901,-0.6531109679027356,98.0070848248311
2.5720408590068518,-2.662668522928204,-1.353789127590104,2.2069031181796532,133.36938773456538
2.612646357974347,0.033363577794111254,-0.03610327023100224,0.5124130104330918,10.647979049078938
-2.2924710590113415,-1.8533990085809509,-0.7795913534267496,5.677245783481037,96.9242831857556
0.040365922126015086,2.9145504457344815,0.9970765907584278,0.399022916492557,11.300912828518328
-2.6220490130224823,0.9560590921402712,-2.22508314734314,2.958082251278981,56.66619128330244
0.12527443416984552,-2.2967526350949523,-2.2890385514987273,4.383095492609802,46.27566525056733
2.705192295885059,-2.611192009241309,-0.9238314826784677,2.2448628065902416,110.50465020567444
3.1411309000252166,-2.346674498605708,0.9578241095183024,3.567136532850919,50.696578667524726
0.899137825884802,0.29900487319269153,-0.08552118287346255,1.390192705446526,1.9568440575793433
-0.5454429725958092,2.7164494289110834,-1.787860702948388,0.14194691283845218,64.87065495746404
1.4145939544949107,0.2232093082844222,-1.6876163473211752,2.1320911580417317,11.963767499792212
-1.7602528941055733,2.507612926007236,-1.7954539131503815,0.4534907520950504,115.40435146083091
2.706231442216879,-2.0860211157306168,-2.506463380187803,7.386771353398002,181.47421744999664
1.5007530969206142,1.035479743091619,-1.935323669227608,7.5754589649152075,21.10538132017058
0.39782635409482037,-1.304479722575819,2.4489440873368293,8.29602351316189,12.7280797059002
-1.6651243007264651,-1.1294392052598647,-3.043690004501356,-3.816962445508427,137.75887804995426
-2.755402594465123,0.7945547437113949,1.7698393398712682,2.8178689500791925,23.209571263146064
2.296557868559125,-1.3968002438134786,0.35534823151442785,7.539394407456557,13.871381159439643
2.820080274874755,2.0293233986426245,-1.7192874466581156,6.220677074494415,90.3364903627293
0.6965389708729761,0.4245446370559911,-2.0548560255824793,2.973077494483079,3.261004214905041
-2.250506761341909,-1.9375653864651445,2.7797203999954956,0.6785631779062875,163.19849853453667
-1.2929171811370397,-2.7748309277987193,-1.5629736081620635,-0.6353867353278793,133.24463014837315
-2.4159543193941033,-0.745648978325149,3.128161819192661,-3.7959240949894957,109.0283695598454
-0.11813875969622423,0.3522081110774353,-2.2656260174895677,0.4046196037786506,8.331295500255225
2.343551900141362,-2.3397273316174227,1.6286796442562492,4.835028854645968,71.34396415049564
1.0019985109457519,-3.0244001741368542,0.0581984877204067,0.9382492914529559,15.708561557489848
-0.6408676636957797,-2.9098830345297357,0.9849173817249808,-0.28500651000410127,29.928263748833974
2.579879546183257,2.3854488487750984,-0.09100391601977131,3.827976816374888,33.47423393321282
-1.163910665883144,2.348547905323734,-2.534624735767687,-1.1550726659836719,105.53980720196579
0.36716320018004867,-1.2275836051233104,1.4617697593245955,6.730174390642714,7.3393673802946315
2.3058556706510327,-2.624209607797727,1.597203369410729,2.936996426409542,74.7631906220662
-0.5640055287495671,1.5669151309303988,0.6481314119398798,6.455885670386326,5.5115202984507965
0.29331065046313975,0.406598843542584,0.9986396873726555,1.4127523325571114,0.9392592275671539
2.286274098177228,-0.04109937442574996,-0.737686738478708,0.7889489544733739,19.172058995105722
-1.9650492099256724,-2.948022532568362,2.2345038062136044,-2.9660153741957584,159.40031737874347
1.844304587494614,0.850419479386042,-0.5729143660592344,4.927069744500411,10.1308944120534
2.601102142145618,-1.1768047934699335,1.349295291710404,6.653578535486786,39.83947164527219
-1.4323663345096767,-1.8209885969667425,0.9038614801209519,5.51435482586978,29.34969173908859
-2.941495111517391,2.067768545001541,-1.3053667023404123,5.15238039684208,110.33674940479368
0.33721149987109555,-0.5180473025766692,0.07989007480177879,2.047312814913911,2.806073754371627
2.035372273229597,0.5728031701144483,1.4456703750854203,3.3407824683286327,5.512746636383189
-2.8589392388472743,1.5884714966392295,1.524109071438554,6.568414276353819,49.2362867292044
1.9849638997606904,2.803331646337381,-0.22048926194023633,1.6865256880909216,34.39365987016254
2.6417284716780776,2.233425853268228,0.14709557531608652,4.83010009910708,22.880541658934575
-2.2896349083953895,2.8631531269722945,2.1659749022501655,-1.8801363943117417,121.74919148893875
2.059855306888159,0.6880670849063533,0.6953664446795815,3.7263923250794755,2.824827666918715
2.912307770602612,2.5405952752532412,-0.719036221033162,2.4716140107801294,71.66863143139962
1.8274153005987426,-1.2097816892717481,1.6576516127626464,7.824205409259354,34.812796702211756
2.707564541434354,-0.7497113789256891,0.2965031792415993,3.671258397832305,13.371399135986088
2.698402577688321,1.9727966103288015,-2.4747685479560952,7.965717858790896,108.81916096598837
1.481240745060143,-1.0062009216234666,-1.1038458085703886,6.139736156644907,32.06865726559165
-0.039032706379931614,-1.1672634695741448,-0.39934381290931587,5.881550504305196,13.909667622549655
-0.37946318469922335,2.048215372803612,1.532835095952592,4.947178344559573,20.843690000928618
-3.054519845804276,1.7685810349561475,1.8337765921341722,6.544420184510347,73.20179533076798
-1.5858646169876527,1.0494647341887964,-0.23126374611502287,4.263553543715253,14.659620233712857
-1.1505460929486866,-0.4852496040593466,2.468120739735375,-2.7779902747453473,41.65894809951697
-0.34053587731186097,1.7860529805898144,1.1308536648180851,6.292017220634075,11.804290963009532
-0.3035386242947258,0.6847524929078772,-2.418699004722955,1.4783858694666223,11.610836713982415
2.8638385112888693,-1.1203574632175912,2.7609310890944645,7.540675452261628,98.2037676931128
-1.0316050392024723,-2.9861816635396763,-0.0896319017621523,-0.6904184638236177,44.711406858692136
-1.0171107236073742,2.5447264988715856,-0.9612759529593999,1.288104901970777,55.51428207685483
-1.5062885803761288,-1.4939271682786255,2.8785837062702724,-0.8911039848715516,106.46704507094216
0.8277104239385844,-1.4046625785088827,0.9018045739978078,7.593655102426796,6.4907796162057245
-0.9170037832577855,-1.9655986385094717,-3.1206048364407977,-2.356946758828519,140.17513713874808
-2.7079909287783077,-2.712334364266181,-1.9964992172720442,0.12486194123691008,263.0645469745178
-1.5098235819937065,0.5356654312643379,-2.797795676864205,-5.290330167172755,18.3223347111982
-2.068303885322642,-2.4021224222944513,-0.1315225824983659,2.3001553174543274,62.64902622766535
0.017314500732131144,1.0594849038070864,-3.1216176532358233,5.505667858294379,18.369984876992095
0.10579041358047636,-3.022400611489845,-2.207465541009947,0.4553034464754853,57.49825570636113
-0.06283555996224477,-1.3608483636627302,0.5644106773826092,6.632528348358398,4.315657832565552
1.724751815160066,-2.911153056122237,1.5520185954218961,1.9267065044548817,56.239829887749046
0.7517286050439966,-0.40903637283275884,1.5613029886995644,2.195996639552163,6.100409172239575
1.4595308294068028,2.2404463146964373,-0.9839462918325652,5.389988029643661,33.39589133341822
-0.2519986883854237,-0.7023834039559897,-1.4783713504601321,2.553118809502645,25.943345771355066
0.9089350706423334,1.3213187539082387,1.789509776878453,8.171106790666439,8.694282921355716
2.6443438880784154,-3.074346800280714,1.6941270218096802,0.901541595823028,105.78867453215639
-0.5167686307443642,1.3588399894507956,1.207095835622086,6.091233648150394,10.755029202431437
0.006878433749967439,2.963991326850052,-1.6268926925521194,0.23018088731140948,38.3502220709626
0.36941399042498224,-2.555177280179107,2.7926496485486414,4.700785900021056,25.587278027249194
-2.12430846956605,3.0597562522389303,0.416500540822772,-0.8064676448491865,21.54701638159125
1.1030069612224045,-1.4479804436074866,-0.6467086835431761,7.803123516298621,20.94943041365815
-2.4884048243302455,-2.174215472118269,-0.5177547519977606,4.133826940298323,96.04300560229426
1.2638848470721031,-0.4376877972131634,-0.8836018740596829,2.268900303106238,15.737188133883262
-0.6404993373270069,0.38669095676794996,-0.20364476072002446,0.39786829068129687,3.854105587780749
0.8729465711979323,-2.33651289504186,1.2347344555206465,4.58205591616521,15.147048516134726
